,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
515,Cat S40,1,"2015, July",185 g (6.53 oz),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~56.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Quad-core 1.1 GHz Cortex-A7,"16 GB, 1 GB RAM","16 GB, 1 GB RAM","8 MP, AF",2 MP,"4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 440 EUR
516,Cat B30,0,"2015, June",101 g (3.56 oz),TFT,"2.0 inches, 12.6 cm2 (~19.8% screen-to-body ratio)",144 x 176 pixels (~114 ppi density),,,,2 MP,No,2.1,Non-removable Li-Ion 1000 mAh battery,About 140 EUR
517,Cat B15 Q,0,"2014, Q2",170 g (6.00 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~52.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","5 MP, AF",VGA,"4.0, A2DP, LE",Removable Li-Ion 2000 mAh battery,About 320 EUR
518,Cat S50,1,"2014, September",185 g (6.53 oz),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~54.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Quadcore 1.2 GHz Cortex-A7,"8 GB, 2 GB RAM","8 GB, 2 GB RAM","8 MP, AF",VGA,"4.0, A2DP, LE",Non-removable Li-Ion 2630 mAh battery,About 460 EUR
519,Cat B15,0,2013. Released 2013,170 g (6.00 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~52.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.0 GHz Cortex-A9,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"3.0, A2DP",Non-removable Li-Ion 2000 mAh battery,About 250 EUR
520,Cat B100,0,2013. Released 2013,136 g (4.80 oz),TFT,"2.2 inches, 15.0 cm2 (~21.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",411 MHz,"128 MB ROM, 64 MB RAM","128 MB ROM, 64 MB RAM",3.15 MP,No,"2.0, A2DP, EDR",Removable Li-Ion 1150 mAh battery,About 140 EUR
521,Cat B25,0,2013. Released 2013,161 g (5.68 oz),TFT,"2.0 inches, 12.4 cm2 (~17.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",208 MHz,,,"2 MP, AF",No,2.1,Removable Li-Ion 1300 mAh battery,About 140 EUR
522,Celkon A403,0,"2015, August",113 g (3.99 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",1.0 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,2.0,Li-Ion 1400 mAh battery,
523,Celkon Campus Prime,0,"2015, August",119.2 g (4.20 oz),Capacitive touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",1.0 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,2.0,Removable Li-Ion 1600 mAh battery,
524,Celkon Millennia Everest,0,"2015, August",-,Capacitive touchscreen,"5.5 inches, 83.4 cm2 (~68.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~178 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,3.2 MP,2.0,Li-Ion 2500 mAh battery,
525,Celkon Millennia Hero,0,"2015, August",113 g (3.99 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,3.2 MP,2.0,Li-Ion 1700 mAh battery,
526,Celkon Millennia Xplore,0,"2015, July",150 g (5.29 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",13 MP,8 MP,"4.0, A2DP",Li-Ion 2000 mAh battery,
527,Celkon Q455L,0,"2015, July",130 g (4.59 oz),IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",3.15 MP,"4.0, A2DP",Li-Ion 1800 mAh battery,
528,Celkon 2GB Xpress,0,"2015, July",134 g (4.73 oz),IPS LCD capacitive touchscreen,"4.5 inches, 57.6 cm2 (~64.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Quad-core 1.2 GHz,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","5 MP, AF",1.3 MP,"2.1, EDR",Li-Ion 1500 mAh battery,
529,Celkon A35k Remote,0,"2015, June",102 g (3.60 oz),Capacitive touchscreen,"3.5 inches, 36.5 cm2 (~48.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz,"512 MB, 256 MB RAM","512 MB, 256 MB RAM",3.15 MP,VGA,"4.0, A2DP",Li-Ion 1400 mAh battery,
530,Celkon Q3K Power,0,"2015, July",128 g (4.52 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.2 GHz,"8 GB, 512 MB RAM","8 GB, 512 MB RAM",3.15 MP,1.3 MP,"4.0, A2DP",Li-Ion 3000 mAh battery,
531,Celkon Q5K Power,0,"2015, June",169 g (5.96 oz),Capacitive touchscreen,"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.2 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",3.15 MP,"4.0, A2DP",Li-Ion 5000 mAh battery,
532,Celkon Q452,0,"2015, May",129 g (4.55 oz),Capacitive touchscreen,"4.5 inches, 57.6 cm2 (~64.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Quad-core 1.2 GHz,"8 GB, 512 MB RAM","8 GB, 512 MB RAM",3.15 MP,1.3 MP,"4.0, A2DP",Li-Ion 1500 mAh battery,
533,Celkon A402,0,"2015, June",104 g (3.67 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",1.2 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,"4.0, A2DP",Li-Ion 2000 mAh battery,
534,Celkon Q54+,0,"2015, March",150.6 g (5.33 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",5 MP,2.0,Li-Ion 2000 mAh battery,
535,Celkon Q519,0,"2015, May",169 g (5.96 oz),Capacitive touchscreen,"5.0 inches, 68.9 cm2 (~64.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.2 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,2 MP,2.0,Li-Ion 2000 mAh battery,
536,Celkon Q450,0,"2015, April",147 g (5.19 oz),IPS LCD capacitive touchscreen,"4.5 inches, 57.6 cm2 (~63.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Quad-core 1.2 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,2 MP,2.0,Li-Ion 1800 mAh battery,
537,Celkon Q405,0,"2015, May",137 g (4.83 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.2 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,2.0,Li-Ion 1500 mAh battery,
538,Celkon A518,0,"2015, April",164 g (5.78 oz),Capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",1.0 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,2.0,Li-Ion 2000 mAh battery,
539,Celkon A407,0,"2015, May",105 g (3.70 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",1.0 GHz,"512 MB, 256 MB RAM","512 MB, 256 MB RAM",2 MP,1.3 MP,2.0,Li-Ion 1400 mAh battery,
540,Celkon A359,0,"2015, May",95.5 g (3.39 oz),Capacitive touchscreen,"3.5 inches, 36.5 cm2 (~51.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz,"512 MB, 256 MB RAM","512 MB, 256 MB RAM",2 MP,No,2.0,Li-Ion 1200 mAh battery,
541,Celkon A355,0,"2015, May",97.5 g (3.46 oz),Capacitive touchscreen,"3.5 inches, 36.5 cm2 (~50.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz,"512 MB, 256 MB RAM","512 MB, 256 MB RAM",2 MP,VGA,2.0,Li-Ion 1200 mAh battery,
542,Celkon Campus Buddy A404,0,"2014, July",131 g (4.62 oz),Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,1.3 MP,2.0,Removable Li-Ion 1500 mAh battery,
543,Celkon Millennia OCTA510,0,"2015, January",136 g (4.80 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.4 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",8 MP,3.15 MP,"4.0, A2DP",Li-Ion 2000 mAh battery,
544,Celkon Win 400,0,"2014, November",120.6 (4.27 oz),"Capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~55.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.2 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, A2DP",Li-Ion 1500 mAh battery,
545,Celkon Campus Whizz Q42,0,"2014, November",122 g (4.30 oz),TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~59.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,2.0,Removable Li-Ion 1400 mAh battery,About 80 EUR
546,Celkon Millennia Epic Q550,0,"2014, November",143.8 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.3 GHz Cortex-A7,"16 GB, 1 GB RAM","16 GB, 1 GB RAM",8 MP,2 MP,"4.0, A2DP",Li-Ion 3500 mAh battery,
547,Celkon Xion s CT695,0,"2014, October",250 g (8.82 oz),Capacitive touchscreen,"6.95 inches, 135.9 cm2 (~72.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~171 ppi density)",Dual-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,Yes,"4.0, A2DP",Li-Ion 2500 mAh battery,
548,Celkon Campus Colt A401,0,"2014, October",-,Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",1.0 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",3.15 MP,Yes,"4.0, A2DP",Li-Ion 1400 mAh battery,
549,Celkon Campus Crown Q40,0,"2014, October",109.3 g (3.84 oz),IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",Yes,"4.0, A2DP",Removable Li-Ion 1500 mAh battery,
550,Celkon Glory Q5,0,"2014, October",156 g (5.50 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~66.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",1.3 MP,"4.0, A2DP",Li-Ion 1800 mAh battery,
551,Celkon Campus One A354C,0,"2014, October",-,Capacitive touchscreen,"3.5 inches, 36.5 cm2","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz,256 MB + 512 MB,256 MB + 512 MB,2 MP,VGA,2.0,Li-Ion 1200 mAh battery,
552,Celkon Campus Nova A352E,0,"2014, October",-,Capacitive touchscreen,"3.5 inches, 36.5 cm2","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz,256 MB + 512 MB,256 MB + 512 MB,2 MP,No,2.0,Li-Ion 1400 mAh battery,
553,Celkon A43,0,"2014, July",-,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz,"4 GB, 1 GB RAM","4 GB, 1 GB RAM",5 MP,1.3 MP,2.0,Li-Ion 1400 mAh battery,About 80 EUR
554,Celkon A42,0,"2014, July",-,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,2.0,Li-Ion 1400 mAh battery,About 80 EUR
555,Celkon Q500 Millennium Ultra,0,2014,149 g (5.26 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Li-Ion 2500 mAh battery,About 120 EUR
556,Celkon Q44,0,2014,133.6 g (4.73 oz),IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Li-Ion 1500 mAh battery,
557,Celkon A500,0,"2014, August",147 g (5.19 oz),Capacitive touchscreen,"5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Dual-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,VGA,2.0,Li-Ion 2000 mAh battery,About 90 EUR
558,Celkon A21,0,2014,115.3 g (4.06 oz),Capacitive touchscreen,"4.0 inches, 47.6 cm2 (~57.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~144 ppi density)",Quad-core 1.3 GHz Cortex-A7,"512 MB, 256 MB RAM","512 MB, 256 MB RAM",3.15 MP,1.3 MP,"4.0, A2DP",Li-Ion 1500 mAh battery,About 60 EUR
559,Celkon A115,0,2014,164 g (5.78 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",8 MP,1.3 MP,2.0,Removable Li-Ion 2000 mAh battery,
560,Celkon Q455,0,2014,130 g (4.59 oz),IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Quad-core 1.2,"16 GB, 1 GB RAM","16 GB, 1 GB RAM",8 MP,1.3 MP,2.1,Removable Li-Ion 2000 mAh battery,About 100 EUR
561,Celkon Q470,0,2014,137 g (4.83 oz),IPS LCD capacitive touchscreen,"4.7 inches, 60.9 cm2 (~64.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Quad-core 1.3 GHz Cortex-A7,"16 GB, 1 GB RAM","16 GB, 1 GB RAM",8 MP,2 MP,"4.0, A2DP",Removable Li-Ion 1800 mAh battery,
562,Chea A90,0,"2004, Q1",82.8 g (2.89 oz),"CSTN, 4096 colors",,128 x 160 pixels,,,,No,,No,Removable battery,
563,Chea JMS-110,0,"2004, Q1",77 g (2.72 oz),"CSTN, 256 colors",,"128 x 128 pixels, 1:1 ratio",,,,No,,No,Removable Li-Ion 720 mAh battery,
564,Chea 328,0,"2003, Q3",77 g (2.72 oz),"STN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,No,,No,Removable Li-Ion battery,
565,Chea 318,0,"2003, Q3",77 g (2.72 oz),"STN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,No,,No,Removable Li-Ion battery,
566,Chea 308,0,"2003, Q3",77 g (2.72 oz),"STN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,No,,No,Removable Li-Ion battery,
567,Chea 228,0,"2003, Q3",74 g (2.61 oz),"TFT, 65K colors",,128 x 160 pixels,,,,No,,No,Removable Li-Ion battery,
568,Chea 218,0,"2003, Q3",74 g (2.61 oz),"TFT, 65K colors",,128 x 160 pixels,,,,No,,No,Removable Li-Ion battery,
569,Chea 208,0,"2003, Q3",74 g (2.61 oz),"TFT, 65K colors",,128 x 160 pixels,,,,No,,No,Removable Li-Ion battery,
570,Chea 198,0,"2003, Q2",80 g (2.82 oz),"FSTN, monochrome graphics",,"112 x 64 pixels, 16:9 ratio",,,,No,,No,Removable Li-Ion 650 mAh battery,
571,Chea 188,0,"2003, Q2",80 g (2.82 oz),"FSTN, monochrome graphics",,"112 x 64 pixels, 16:9 ratio",,,,No,,No,Removable Li-Ion 650 mAh battery,
572,Chea 178,0,"2003, Q2",80 g (2.82 oz),"FSTN, monochrome graphics",,"112 x 64 pixels, 16:9 ratio",,,,No,,No,Removable Li-Ion 650 mAh battery,
573,Chea 168,0,"2003, Q2",80 g (2.82 oz),"FSTN, monochrome graphics",,"112 x 64 pixels, 16:9 ratio",,,,No,,No,Removable Li-Ion 650 mAh battery,
574,Coolpad Cool Play 8,1,"2018, December",177 g (6.24 oz),"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.3% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","16 MP, AF",8 MP,"4.2, A2DP, LE",Non-removable Li-Ion 4000 mAh battery,About 150 EUR
575,Coolpad Mega 5A,1,"2018, August",-,"IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Quad-core 1.3 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, f/2.",5 MP,"4.0, A2DP, LE",Non-removable Li-Ion 2500 mAh battery,About 7000 INR
576,Coolpad Note 6,1,"2018, May",170 g (6.00 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.4 GHz Cortex-A53,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, 2.2","8 MP
5 MP","4.0, A2DP, LE",Non-removable Li-Ion 4070 mAh battery,About 9000 INR
577,Coolpad Cool 2,1,"2018, April",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~73.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","13 MP, AF",8 MP,"4.0, A2DP, LE",Non-removable Li-Ion 3200 mAh battery,
578,Coolpad Cool Play 6,1,"2017, August",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A72),"64 GB, 6 GB RAM","64 GB, 6 GB RAM","13 MP, PDA","8 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 4060 mAh battery,About 15000 INR
579,Coolpad Cool M7,1,"2017, August",152 g (5.36 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.0 GHz Cortex-A53,"64 GB, 4 GB RAM","64 GB, 4 GB RAM","12 MP, f/1","13 MP, f/2","4.1, A2DP, LE",Non-removable Li-Ion 3200 mAh battery,About 350 EUR
580,Coolpad NX1,1,"2017, August",-,"Capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF, ","2 MP, f/2.","4.0, A2DP",Non-removable Li-Po 2000 mAh battery,About 10300 INR
581,Coolpad Defiant,1,"2017, June",184.3 g (6.49 oz),"Capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.4 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",2 MP,"4.2, A2DP, LE",Li-Ion 2450 mAh battery,About 100 USD
582,Coolpad Note 5 Lite,1,"2017, March",148 g (5.22 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, AF,","8 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 2500 mAh battery,About 120 EUR
583,Coolpad Cool1 dual,1,"2016, August",167 g (5.89 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.2 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72),"64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","13 MP, PDA","8 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 4060 mAh battery,About 200 EUR
584,Coolpad Conjr,1,"2017, January",148 g (5.22 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, f/2","8 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 2500 mAh battery,About 210 EUR
585,Coolpad Cool S1,1,"2016, December",168 g (5.93 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),"128 GB, 6 GB RAM or 64 GB, 4 GB RAM","128 GB, 6 GB RAM or 64 GB, 4 GB RAM","16 MP, PDA",8 MP,"4.1, A2DP, LE",Non-removable Li-Po 4070 mAh battery,About 420 EUR
586,Coolpad Note 3s,1,"2016, November",163 g (5.75 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core (4x1.3 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF,","5 MP, f/2.","4.0, A2DP",Non-removable Li-Po 2500 mAh battery,
587,Coolpad Mega 3,1,"2016, December",170 g (6.00 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.2 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF, ","8 MP, f/2.","4.0, A2DP",Non-removable Li-Po 3050 mAh battery,About 110 EUR
588,Coolpad Note 5,1,"2016, September",173.4 g (6.10 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32/64 GB, 4 GB RAM","32/64 GB, 4 GB RAM","13 MP, AF,","8 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 4010 mAh battery,About 180 EUR
589,Coolpad Modena 2,1,"2016, September",143 g (5.04 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF, ","8 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 2500 mAh battery,About 180 EUR
590,Coolpad Mega,1,"2016, August",143 g (5.04 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 109.5 cm2 (~93.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~233 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","8 MP, AF, ","8 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 2500 mAh battery,About 80 EUR
